time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_ep_length,eval/mean_reward
363,27032,67,1815000,5.0,0.8358204299999997,0.0031775348470546305,7240,0.9502776376903057,0.0435200015862938,-31.197722721099854,0.028935810551047325,1e-06,0.0015967011,0.1,-0.003777496102176401,0.05477294698357582,,
364,27104,67,1820000,5.0,0.8326725600000002,0.0031364006968215108,7260,0.9510861970484257,0.04097000151174143,-31.19818483352661,0.02956840768456459,1e-06,0.0014335116,0.1,-0.0035865464065228635,0.05477262660861015,,
365,27176,67,1825000,5.0,0.83196997,0.003435298923868686,7280,0.9462883397936821,0.04654000187991187,-31.198187532424928,0.025530852377414703,1e-06,0.0015863989,0.1,-0.003866248695820147,0.054772842675447464,,
366,27249,67,1830000,5.0,0.8315503699999998,0.0031745511211920528,7300,0.9504237547516823,0.03429000118281692,-31.19816462516785,0.02815963327884674,1e-06,0.0014261596,0.1,-0.0028710277673190676,0.054772719740867615,,
367,27320,67,1835000,5.0,0.83481289,0.0032610367995221166,7320,0.9491768255829811,0.02096000096295029,-31.198322677612303,0.025099359452724457,1e-06,0.0013219577,0.1,-0.0025305402785592433,0.05477197468280792,,
368,27392,67,1840000,5.0,0.8311802300000002,0.0033513822336681187,7340,0.9475749917328358,0.05186000231420621,-31.19877649307251,0.027793850749731064,1e-06,0.0018003482,0.1,-0.0042630757216757685,0.054770346730947495,,
369,27464,67,1845000,5.0,0.8332846299999999,0.0032125895959325135,7360,0.9499883316457272,0.02623000119929202,-31.199207410812377,0.028118208050727844,1e-06,0.0012572787,0.1,-0.002845863168443543,0.054769836366176605,,
370,27556,67,1850000,5.0,0.8335552500000002,0.0031893892167136075,7380,0.9502608776092529,0.053930002355482426,-31.199568252563477,0.025041673332452774,1e-06,0.0016883018,0.1,-0.0036899867055931092,0.05476832389831543,5.0,0.8493638618893209
371,27628,67,1855000,5.0,0.8347497,0.0030931959918234497,7400,0.9518616907298565,0.04281000164104626,-31.19995930671692,0.028475385159254074,1e-06,0.0015434342,0.1,-0.0032219555329536663,0.05476794019341469,,
372,27701,67,1860000,5.0,0.8343075399999997,0.0032214457250665874,7420,0.9498796090483665,0.05110000195563771,-31.200333404541016,0.03180909901857376,1e-06,0.0018086059,0.1,-0.004153537348106298,0.05476631596684456,,
373,27773,67,1865000,5.0,0.83389056,0.0030616224347613753,7440,0.952382031828165,0.030070001173298805,-31.20055130004883,0.02885439433157444,1e-06,0.0013346401,0.1,-0.002726036745429763,0.054766904562711716,,
374,27845,67,1870000,5.0,0.83627784,0.003023235711734742,7460,0.9528690241277218,0.04380000171018764,-31.200588045120238,0.027732552960515022,1e-06,0.0016876438,0.1,-0.0037248665354380605,0.05476592853665352,,
375,27917,67,1875000,5.0,0.8346443199999999,0.0031132299511227755,7480,0.9515314251184464,0.030000001387670637,-31.20114270210266,0.024299409240484238,1e-06,0.0014272588,0.1,-0.003387004224973573,0.054764170199632645,,
376,27990,67,1880000,5.0,0.8344159400000001,0.0030343870643991977,7500,0.9528543427586555,0.053790002414025366,-31.20172285079956,0.026202673092484474,1e-06,0.0016710659,0.1,-0.003982041028597827,0.054762884974479675,,
377,28062,67,1885000,5.0,0.83754411,0.00325897152768448,7520,0.9493254348635674,0.01831000085687265,-31.202161140441895,0.03076975792646408,1e-06,0.001215983,0.1,-0.002163452624404023,0.05476188659667969,,
378,28134,67,1890000,5.0,0.8345381999999999,0.003021796024404466,7540,0.9530708640813828,0.03917000138666481,-31.20239231109619,0.027388188987970352,1e-06,0.0016209902,0.1,-0.003472897902193761,0.05476173013448715,,
379,28207,67,1895000,5.0,0.8366810100000002,0.00302664908580482,7560,0.9530777521431446,0.02651000112295151,-31.20241340637207,0.02997400052845478,1e-06,0.0012333042,0.1,-0.002837230359818479,0.05476167052984238,,
380,28299,67,1900000,5.0,0.8345967599999998,0.0031561722862534225,7580,0.9509467370808125,0.036010001386748626,-31.20254340171814,0.027097392827272415,1e-06,0.0014216255,0.1,-0.0032601005461545362,0.0547611266374588,5.0,0.8508775361880851
381,28371,67,1905000,5.0,0.83570306,0.003062140926485881,7600,0.9524133838713169,0.02641000123345293,-31.20282398223877,0.029910437762737274,1e-06,0.0012975236,0.1,-0.0023821034283657383,0.05476010590791702,,
382,28443,67,1910000,5.0,0.83555713,0.0030495348863769324,7620,0.9526293501257896,0.036800001291558145,-31.203488359451296,0.025939883664250374,1e-06,0.0014166092,0.1,-0.0029137752593277597,0.05475764721632004,,
383,28516,67,1915000,5.0,0.8361323100000001,0.0030123028042726217,7640,0.9531907252967358,0.05053000227897428,-31.20423577308655,0.027959266677498817,1e-06,0.0016896386,0.1,-0.003932619083570703,0.054756369441747665,,
384,28588,67,1920000,5.0,0.8372070900000002,0.0030879022204317154,7660,0.9521598219871521,0.04897000182885677,-31.204730911254885,0.030108612030744553,1e-06,0.0015709532,0.1,-0.003942841235377301,0.05475509911775589,,
385,28660,67,1925000,5.0,0.8388942599999999,0.0030526875448413193,7680,0.9525769650936127,0.046520002002362164,-31.205147199630737,0.025945454835891724,1e-06,0.00155261,0.1,-0.003734645485517145,0.05475402623414993,,
386,28732,67,1930000,5.0,0.8361832,0.0030241699831094595,7700,0.9531306363642216,0.032870001419214534,-31.205720615386962,0.025084057822823524,1e-06,0.0016184056,0.1,-0.0032380466525230743,0.05475214123725891,,
387,28804,67,1935000,5.0,0.83910154,0.0030644975253380836,7720,0.9526112414896488,0.02410000093630515,-31.206328916549683,0.030731400474905968,1e-06,0.0011789248,0.1,-0.00282229056438176,0.05475085973739624,,
388,28876,67,1940000,5.0,0.84026916,0.002977925353916362,7740,0.953853327780962,0.04123000158579089,-31.206848335266113,0.028518307954072952,1e-06,0.0015103687,0.1,-0.003383750501332088,0.05474942922592163,,
389,28949,67,1945000,5.0,0.8399641400000002,0.0028139451518654824,7760,0.9565260224044323,0.03458000139333308,-31.207281827926636,0.03020591102540493,1e-06,0.0013761263,0.1,-0.003322210677351123,0.054748762398958206,,
390,29041,67,1950000,5.0,0.8338941200000001,0.002876912666251883,7780,0.9555014222860336,0.056740002695005384,-31.20748077392578,0.0254310704767704,1e-06,0.0016893748,0.1,-0.004407123260099866,0.0547482967376709,5.0,0.8508792594897283
391,29113,67,1955000,5.0,0.8380528799999999,0.003161547315539792,7800,0.9511391967535019,0.03228000123403035,-31.207870740890503,0.02849241904914379,1e-06,0.0015317355,0.1,-0.0028803938712160184,0.05474664643406868,,
392,29185,67,1960000,5.0,0.8375421200000001,0.002997067765099928,7820,0.953602097928524,0.03780000143568032,-31.208325901031493,0.025439633056521416,1e-06,0.001529051,0.1,-0.0033671392777246734,0.0547461062669754,,
393,29258,67,1965000,5.0,0.8418070400000001,0.0028703199920710174,7840,0.955609880387783,0.03749000135925598,-31.20846803665161,0.02656499296426773,1e-06,0.0014609277,0.1,-0.003462998808456348,0.054745834320783615,,
394,29330,67,1970000,5.0,0.8371058599999999,0.0030094008718151597,7860,0.9535025656223297,0.039810001597506924,-31.20876220703125,0.025872880592942238,1e-06,0.0014111405,0.1,-0.0038139172444079782,0.05474459007382393,,
395,29402,67,1975000,5.0,0.8393642199999999,0.0029978519747965037,7880,0.9536555483937263,0.03747000140603632,-31.209257001876832,0.027805037796497345,1e-06,0.0014026245,0.1,-0.0032539911000804976,0.054743267595767975,,
396,29475,67,1980000,5.0,0.8400870399999999,0.0028763754840474575,7900,0.9555992744863033,0.046500001911772414,-31.209722356796263,0.025871383026242256,1e-06,0.0018155152,0.1,-0.0037446636601664272,0.054742127656936646,,
397,29546,67,1985000,5.0,0.8397976200000002,0.0029570712125860155,7920,0.9544259645044804,0.026160001050448044,-31.209942321777344,0.02706797979772091,1e-06,0.0013404519,0.1,-0.0030920518221198468,0.05474225804209709,,
398,29618,67,1990000,5.0,0.83956894,0.002965832744957879,7940,0.954303689301014,0.048210001910338175,-31.21012188911438,0.022324251011013985,1e-06,0.0016919064,0.1,-0.004373483692624518,0.05474099889397621,,
399,29691,67,1995000,5.0,0.8402757399999998,0.0029665030480828134,7960,0.9543455056846142,0.05443000230821781,-31.2107182598114,0.03311794623732567,1e-06,0.0017239664,0.1,-0.003952032196326485,0.054739177227020264,,
400,29783,67,2000000,5.0,0.8375904300000001,0.002968779560178518,7980,0.9542753957211971,0.03834000153350644,-31.211230688095092,0.02598143182694912,1e-06,0.0015656571,0.1,-0.0032246283383672437,0.05473843589425087,5.0,0.8516079420807645
401,29856,67,2005000,5.0,0.8393097599999999,0.0027860300533939153,8000,0.9571016244590282,0.04863000179058872,-31.211456232070923,0.02346724085509777,1e-06,0.0016641887,0.1,-0.003959569545785033,0.05473797023296356,,
402,29928,67,2010000,5.0,0.8372623400000001,0.002939529954455793,8020,0.9547751657664776,0.03620000128634274,-31.21158697128296,0.031518470495939255,1e-06,0.0013836315,0.1,-0.0032976314164200105,0.05473766103386879,,
403,30001,67,2015000,5.0,0.8406821099999999,0.0028369638219010087,8040,0.9562855251133442,0.0368800015526358,-31.211977615356446,0.03105863742530346,1e-06,0.001524893,0.1,-0.0031382364229006754,0.05473596975207329,,
404,30073,67,2020000,5.0,0.83809122,0.0028977512661367655,8060,0.9555018544197083,0.03433000140357763,-31.21245343208313,0.03110787831246853,1e-06,0.0014541546,0.1,-0.002978339649753323,0.0547352060675621,,
405,30145,67,2025000,5.0,0.8385523100000001,0.0028646401641890407,8080,0.9559295363724232,0.047880001968005674,-31.212785987854005,0.029355870559811592,1e-06,0.0017268048,0.1,-0.003976985283851242,0.0547342412173748,,
406,30217,67,2030000,5.0,0.8409170300000001,0.0029468735575210302,8100,0.9547585286200047,0.02722000127658248,-31.2133532333374,0.029194381088018417,1e-06,0.0012970873,0.1,-0.0030586403720802924,0.05473216623067856,,
407,30289,67,2035000,5.0,0.83929588,0.002905922685749829,8120,0.9553332664072514,0.02209000103757717,-31.213862199783325,0.027197841554880142,1e-06,0.001390696,0.1,-0.0025210818795551215,0.054731789976358414,,
408,30361,67,2040000,5.0,0.8404808500000001,0.002890973521862179,8140,0.9555513560771942,0.033690001467475666,-31.21398373603821,0.031404778361320496,1e-06,0.0013120283,0.1,-0.0027759116247520056,0.05473143979907036,,
409,30434,67,2045000,5.0,0.83930524,0.0029565623798407615,8160,0.9544956982135773,0.05308000218705274,-31.214239587783812,0.02939416654407978,1e-06,0.0017287242,0.1,-0.004072217089158867,0.0547303669154644,,
410,30527,67,2050000,5.0,0.8401267299999999,0.002904557816218585,8180,0.9554264023900032,0.032880001356825235,-31.214617738723756,0.02463553287088871,1e-06,0.0014949023,0.1,-0.00314020739874703,0.054729484021663666,5.0,0.8529605066391135
411,30599,67,2055000,5.0,0.8432237400000001,0.0027933507529087367,8200,0.9571374393999577,0.04155000145547092,-31.214958477020264,0.026197152212262154,1e-06,0.0014695474,0.1,-0.0035704018490956366,0.054728616029024124,,
412,30671,67,2060000,5.0,0.8388595600000002,0.0029389755381271244,8220,0.9548725001513958,0.04041000161785632,-31.215295610427855,0.026174908503890038,1e-06,0.0014989192,0.1,-0.0034156561986283585,0.054727811366319656,,
413,30743,67,2065000,5.0,0.8434041700000001,0.002718192533357069,8240,0.9583888500928879,0.030020001208176838,-31.215799036026002,0.02521306276321411,1e-06,0.0014251852,0.1,-0.0029907394794128094,0.05472594499588013,,
414,30816,67,2070000,5.0,0.8444521500000001,0.0029737947951070966,8260,0.954424362629652,0.037870001371484246,-31.21637169837952,0.026142556220293045,1e-06,0.0016176151,0.1,-0.003328564998837864,0.05472484230995178,,
415,30889,67,2075000,5.0,0.84037855,0.002866215113317594,8280,0.956082571297884,0.04892000211169943,-31.216928758621215,0.02647838555276394,1e-06,0.0018054806,0.1,-0.0036960451435303554,0.05472308397293091,,
416,30961,67,2080000,5.0,0.8432012099999998,0.002646683165803552,8300,0.9595189429819584,0.032460001369472594,-31.217581510543823,0.026875028386712074,1e-06,0.0014931513,0.1,-0.0030122877482132004,0.0547214150428772,,
417,31033,67,2085000,5.0,0.84284308,0.002946085841394961,8320,0.954974539577961,0.03738000138662755,-31.21831021308899,0.02754729427397251,1e-06,0.0012866148,0.1,-0.003096282870525675,0.054719291627407074,,
418,31105,67,2090000,5.0,0.8400087799999999,0.0028645968262571843,8340,0.9560265094041824,0.02942000138340518,-31.218916244506836,0.03072234056890011,1e-06,0.001250769,0.1,-0.003143379748310253,0.05471827834844589,,
419,31177,67,2095000,5.0,0.8403719799999999,0.002875301995081827,8360,0.9559618234634399,0.03862000145600177,-31.21927433013916,0.024360734969377518,1e-06,0.0016003004,0.1,-0.0032326948159892453,0.05471739545464516,,
420,31269,67,2100000,5.0,0.8426879599999999,0.002912669520592317,8380,0.955449141561985,0.04960000192164443,-31.21964572906494,0.03221968933939934,1e-06,0.001784892,0.1,-0.0038582407960800593,0.0547163262963295,5.0,0.8528417465877851
421,31341,67,2105000,5.0,0.8392438700000001,0.0027809624129440636,8400,0.9576145373284817,0.030610001105815174,-31.21995361328125,0.030002249404788017,1e-06,0.0013663074,0.1,-0.0027138114042949725,0.054715804755687714,,
422,31413,67,2110000,5.0,0.8411892000000001,0.002841719259740785,8420,0.9564497619867325,0.02354000129504129,-31.22020439147949,0.024871844798326492,1e-06,0.001250549,0.1,-0.00268653972695569,0.05471501126885414,,
423,31486,67,2115000,5.0,0.8427795100000001,0.0027466938772704452,8440,0.9581298492848873,0.05182000219938345,-31.22037829399109,0.02761876955628395,1e-06,0.001697706,0.1,-0.0038781916596705114,0.054714903235435486,,
424,31558,67,2120000,5.0,0.84502085,0.0026990318961907177,8460,0.9588009789586067,0.034980001371586696,-31.220551557540894,0.02859746478497982,1e-06,0.0014844959,0.1,-0.0033378869226633155,0.05471409112215042,,
425,31631,67,2125000,5.0,0.8406781999999999,0.002844625150319189,8480,0.9565733037889004,0.03974000156507827,-31.22077488899231,0.02584492787718773,1e-06,0.001463425,0.1,-0.003368545914346708,0.05471383035182953,,
426,31703,67,2130000,5.0,0.8453416899999999,0.0027940181666053832,8500,0.9574051462113857,0.04130000179167837,-31.220918855667115,0.028416352346539497,1e-06,0.0015405376,0.1,-0.0035796873661162465,0.054713375866413116,,
427,31776,67,2135000,5.0,0.8424601499999999,0.002749363739276305,8520,0.9580033123493195,0.031780001394217834,-31.22112811088562,0.030391927808523178,1e-06,0.0012555327,0.1,-0.00273803931158652,0.05471270531415939,,
428,31848,67,2140000,5.0,0.8451564,0.002863902244716883,8540,0.9563623294234276,0.04651000177138485,-31.221143655776977,0.027085918933153152,1e-06,0.0016591777,0.1,-0.003695124186032324,0.05471326783299446,,
429,31920,67,2145000,5.0,0.8450674299999998,0.002789765706984326,8560,0.9574826098978519,0.047160001987358556,-31.221320734024047,0.03057420253753662,1e-06,0.0018141551,0.1,-0.003855639283535841,0.0547117181122303,,
430,32013,67,2150000,5.0,0.8418112299999998,0.0025820873328484596,8580,0.9606159441173077,0.02738000113517046,-31.221791467666627,0.030051173642277718,1e-06,0.0013605854,0.1,-0.002576158316471648,0.05471094697713852,5.0,0.8543292123095425
431,32085,67,2155000,5.0,0.8450998500000001,0.002706947678234428,8600,0.9587597027420998,0.03568000135011971,-31.22194501876831,0.026523515582084656,1e-06,0.0012016373,0.1,-0.0029585897205951285,0.05471083149313927,,
432,32157,67,2160000,5.0,0.8469797700000001,0.0027878416143357755,8620,0.9575149305164814,0.05826000266126357,-31.222063455581665,0.026544198393821716,1e-06,0.0018173355,0.1,-0.00437093136531887,0.05471034348011017,,
433,32229,67,2165000,5.0,0.84642712,0.0027517354348674415,8640,0.95801055803895,0.04038000160595402,-31.22238946914673,0.026122653856873512,1e-06,0.0014802082,0.1,-0.0035729122691159176,0.05470908805727959,,
434,32302,67,2170000,5.0,0.8468673600000001,0.0027207930537406356,8660,0.9585343562066555,0.050880002157064154,-31.22282470703125,0.02687414363026619,1e-06,0.0015779408,0.1,-0.004156979932301752,0.054708074778318405,,
435,32374,67,2175000,5.0,0.84300603,0.0027364399319048972,8680,0.958264198154211,0.04680000208434649,-31.223307390213012,0.032042089849710464,1e-06,0.001808711,0.1,-0.0036812100526749346,0.054706573486328125,,
436,32446,67,2180000,5.0,0.84509535,0.0026246086473111063,8700,0.9600312672555447,0.04748000194085762,-31.223900413513185,0.0318203866481781,1e-06,0.0016469263,0.1,-0.0035954805942117396,0.054705020040273666,,
437,32519,67,2185000,5.0,0.8471128200000002,0.002657819725573063,8720,0.9595179408788681,0.04461000183131546,-31.224288063049315,0.02454647794365883,1e-06,0.0017861106,0.1,-0.003933585145242695,0.054704632610082626,,
438,32591,67,2190000,5.0,0.84525622,0.0026786132040433584,8740,0.9592439942061901,0.04236000165692531,-31.224567527770997,0.028314853087067604,1e-06,0.00156419,0.1,-0.0037873510079456897,0.054703474044799805,,
439,32663,67,2195000,5.0,0.8442186100000001,0.0026692222454585135,8760,0.9594260305166245,0.04947000185726211,-31.224855670928957,0.026328088715672493,1e-06,0.0016705741,0.1,-0.003962015765331089,0.05470320209860802,,
440,32756,67,2200000,5.0,0.8456398800000002,0.002683346549747512,8780,0.9592490084469318,0.06391000287607312,-31.225036058425903,0.030793776735663414,1e-06,0.0018179044,0.1,-0.004637826530156665,0.054702434688806534,5.0,0.8550963764558206
441,32828,67,2205000,5.0,0.84425047,0.0025734704802744092,8800,0.960882443934679,0.030840001381002367,-31.225161256790162,0.028921734541654587,1e-06,0.0015093122,0.1,-0.0030298165211217042,0.05470263957977295,,
442,32900,67,2210000,5.0,0.84901575,0.00263750882120803,8820,0.9599025845527649,0.05455000233836472,-31.22516487121582,0.027696477249264717,1e-06,0.001631574,0.1,-0.004318801033101422,0.05470235273241997,,
443,32973,67,2215000,5.0,0.8440050200000002,0.002663414151174948,8840,0.9595254398882389,0.05345000243745744,-31.225507564544678,0.022983964532613754,1e-06,0.0016403018,0.1,-0.003974589577605627,0.05470086261630058,,
444,33045,67,2220000,5.0,0.84520479,0.0026038424391299484,8860,0.9604182206094265,0.04317000170936808,-31.22602773666382,0.029738256707787514,1e-06,0.0014384397,0.1,-0.003421813959485007,0.05469968169927597,,
445,33117,67,2225000,5.0,0.8464913100000001,0.0026832302391994745,8880,0.9590898603200912,0.04580000177375041,-31.226336221694947,0.02552857995033264,1e-06,0.0015575109,0.1,-0.003837883736454275,0.05469922348856926,,
