time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_fraction,train/std,train/clip_range,train/value_loss,train/approx_kl,train/n_updates,eval/mean_reward,eval/mean_ep_length
38728,799,159,0.8647398900000001,5.0,6192250,-31.325614681243895,1e-06,-0.001473550438059652,0.023256726562976837,0.9791940581053495,0.03491666665300727,0.05444103479385376,0.1,0.0015895025365171022,0.0013492417,15960,,
38793,800,159,0.8664382599999996,5.0,6200000,-31.326120409965515,1e-06,-0.0012752443031036887,0.026966124773025513,0.9791622515767813,0.04728333340550307,0.05443987622857094,0.1,0.0016439335388713516,0.0018433937,15980,0.8710347450919582,5.0
38839,801,159,0.8657041899999999,5.0,6207750,-31.3265100479126,1e-06,-0.0016322444935587743,0.022484170272946358,0.9793133679777384,0.04032738081325078,0.05443902313709259,0.1,0.0015561379565042443,0.0016754583,16000,,
38885,802,159,0.86355546,5.0,6215500,-31.326887340545653,1e-06,-0.00039667602349723107,0.026346517726778984,0.9797265157103539,0.0375761905987747,0.05443783104419708,0.1,0.001487874034064589,0.0016241018,16020,,
38930,803,159,0.8649762900000002,5.0,6223250,-31.327472438812254,1e-06,-0.002127065864396478,0.024770483374595642,0.9803417753428221,0.05102738132118247,0.05443603917956352,0.1,0.0015215665922733025,0.0017925061,16040,,
38976,804,159,0.8673126099999999,5.0,6231000,-31.32807641983032,1e-06,-0.001150128098729306,0.024489842355251312,0.9800103101879358,0.036509523804706984,0.05443473160266876,0.1,0.0015894234617007895,0.0016811081,16060,,
39021,805,159,0.86580867,5.0,6238750,-31.32856511592865,1e-06,-0.0010542054507306769,0.02553931623697281,0.9797809775918722,0.040370238153263925,0.05443350598216057,0.1,0.0015970806751283817,0.0015424071,16080,,
39067,806,159,0.86538588,5.0,6246500,-31.32906894683838,1e-06,-0.0017378381285720313,0.02507617138326168,0.9808703381568193,0.03805000006861519,0.05443209782242775,0.1,0.001374447981506819,0.0014352172,16100,,
39113,807,159,0.86672058,5.0,6254250,-31.329460167884825,1e-06,-0.0015484386850760324,0.026801956817507744,0.9795282892882824,0.04805238130385987,0.0544314980506897,0.1,0.0016045705441501924,0.001664178,16120,,
39158,808,159,0.8639590200000002,5.0,6262000,-31.32967089176178,1e-06,-0.002247714053632406,0.024452783167362213,0.9804334193468094,0.040917857191234364,0.05443098396062851,0.1,0.0014798682752007154,0.0016393738,16140,,
39205,809,159,0.86582306,5.0,6269750,-31.329947996139527,1e-06,-0.001750312570220114,0.029188793152570724,0.9802270773798227,0.03624999992316589,0.0544300377368927,0.1,0.0015605338726891204,0.001437227,16160,,
39271,810,159,0.8661895100000001,5.0,6277500,-31.3300834941864,1e-06,-0.0023062783502678587,0.02416710928082466,0.9793831799179316,0.06177023866883246,0.054430365562438965,0.1,0.00148671067043324,0.0019731438,16180,0.8710833345201371,5.0
39317,811,159,0.86528911,5.0,6285250,-31.33036171913147,1e-06,-0.001832179023075322,0.028110375627875328,0.9807988442480564,0.05641785750747658,0.05442845821380615,0.1,0.0014506159801385365,0.0016500482,16200,,
39363,812,159,0.8676030499999999,5.0,6293000,-31.330893669128418,1e-06,-0.0016871462475465781,0.024341264739632607,0.9806363172829151,0.04398690487403655,0.05442766845226288,0.1,0.0014432558507542126,0.0017667699,16220,,
39408,813,159,0.8653187200000001,5.0,6300750,-31.331135091781615,1e-06,-0.0019370024946060882,0.025613758713006973,0.9800300374627113,0.04464761904120678,0.05442719906568527,0.1,0.0015668899286538363,0.0015639616,16240,,
39455,814,159,0.86575368,5.0,6308500,-31.33148037433624,1e-06,-0.0018213685178648587,0.02643491141498089,0.9797439854592085,0.048315476433490406,0.05442585423588753,0.1,0.0016294770271633751,0.0017739395,16260,,
39500,815,159,0.86469172,5.0,6316250,-31.331733899116514,1e-06,0.00039312713497327236,0.02949693240225315,0.9796481356024742,0.03851904773066053,0.054425984621047974,0.1,0.0015849819942377508,0.0015345549,16280,,
39546,816,159,0.8661228400000001,5.0,6324000,-31.3318762922287,1e-06,-0.0011347407171209412,0.025005031377077103,0.9792211093008518,0.03796190485911211,0.054424963891506195,0.1,0.0016063406785542611,0.001420516,16300,,
39591,817,159,0.86817086,5.0,6331750,-31.332160668373106,1e-06,-0.0008869749467366917,0.028371818363666534,0.979861244559288,0.03647380955138942,0.0544247142970562,0.1,0.0015373066322354133,0.0013396958,16320,,
39637,818,159,0.86812757,5.0,6339500,-31.33217650413513,1e-06,-0.003600762592654494,0.028859220445156097,0.9799332078546286,0.05365238130907528,0.05442483350634575,0.1,0.0015782143719843588,0.0018670119,16340,,
39683,819,159,0.8663547800000001,5.0,6347250,-31.33214164733887,1e-06,-0.001542890277775606,0.02535483054816723,0.9800758678466082,0.04940119051199872,0.054424844682216644,0.1,0.0014617138318135403,0.0018600232,16360,,
39750,820,159,0.8645296599999999,5.0,6355000,-31.3324281167984,1e-06,-0.0010609804057007555,0.026662029325962067,0.9801535960286856,0.027640476222150028,0.054423168301582336,0.1,0.0015446789917768911,0.0012919195,16380,0.871171696143094,5.0
39796,821,159,0.8674323799999999,5.0,6362750,-31.332792315483093,1e-06,-0.0015616802141133767,0.025303706526756287,0.9798447396606207,0.0471440478428849,0.05442311242222786,0.1,0.0015773983811959624,0.0017243505,16400,,
39841,822,159,0.8660839399999999,5.0,6370500,-31.332945928573608,1e-06,-0.00091386415120418,0.027415551245212555,0.9793961085379124,0.04968333353841445,0.05442233383655548,0.1,0.0015544030824094078,0.0018142096,16420,,
39886,823,159,0.8664106299999998,5.0,6378250,-31.333064851760863,1e-06,-0.0014105883737456758,0.02610236033797264,0.9800497479736805,0.04262023828545353,0.0544225312769413,0.1,0.0015696236910298467,0.0014571324,16440,,
39932,824,159,0.86892977,5.0,6386000,-31.33319709777832,1e-06,-0.0006622315084380493,0.02778155356645584,0.9796270541846752,0.035020238088909535,0.054421596229076385,0.1,0.0014815851127787027,0.0016360251,16460,,
39978,825,159,0.8639098,5.0,6393750,-31.333686733245848,1e-06,-0.001738137230199035,0.024334602057933807,0.9797243643552065,0.0359654761585989,0.054420024156570435,0.1,0.001581415168766398,0.0017994165,16480,,
40024,826,159,0.8663950399999999,5.0,6401500,-31.334012999534608,1e-06,-0.0009261673586250574,0.025795910507440567,0.9793035350739956,0.03915357151738135,0.054420024156570435,0.1,0.0015455237837159075,0.0013888641,16500,,
40070,827,159,0.8660161099999999,5.0,6409250,-31.334188318252565,1e-06,-0.0010561914024425235,0.026882916688919067,0.9789392445236444,0.05468452394532505,0.05441904813051224,0.1,0.0015060294530121609,0.0018252102,16520,,
40115,828,159,0.8688082,5.0,6417000,-31.33426817417145,1e-06,-0.0023893760490524252,0.025618532672524452,0.9798659328371286,0.04291904773563147,0.054419711232185364,0.1,0.0014658706936461386,0.0014175723,16540,,
40161,829,159,0.86655682,5.0,6424750,-31.334035215377806,1e-06,-0.0014641121741724738,0.026536058634519577,0.9801997672766447,0.03141071436752099,0.05442006513476372,0.1,0.0015943700447678566,0.0014522593,16560,,
40228,830,159,0.8680108699999998,5.0,6432500,-31.33379243850708,1e-06,-0.0022354422663066575,0.025595583021640778,0.9792574867606163,0.03445833330886671,0.05442105233669281,0.1,0.0015553698463190812,0.0016680697,16580,0.8719544053197525,5.0
40274,831,159,0.8671160600000001,5.0,6440250,-31.333751707077028,1e-06,-0.0019229208285817733,0.02656758762896061,0.980123545974493,0.04593095251271734,0.05442018806934357,0.1,0.0014455477238516324,0.0016929259,16600,,
40320,832,159,0.8671559000000001,5.0,6448000,-31.33412176132202,1e-06,-0.002071185685186665,0.028356073424220085,0.980370108038187,0.038317857121292036,0.05441918224096298,0.1,0.0015612671703274827,0.0015936238,16620,,
40365,833,159,0.8659099499999999,5.0,6455750,-31.334530568122865,1e-06,-0.0025007077130677845,0.027072332799434662,0.9799789991229773,0.047322619034675883,0.05441810563206673,0.1,0.0015821641104412265,0.0017103864,16640,,
40411,834,159,0.86557935,5.0,6463500,-31.334804248809814,1e-06,-0.001705817061556889,0.025203147903084755,0.98031254298985,0.03661071443522815,0.05441780388355255,0.1,0.0014335266698617488,0.0019236105,16660,,
40456,835,159,0.86538481,5.0,6471250,-31.33512560367584,1e-06,-0.000617883821999925,0.026290863752365112,0.9808306321501732,0.04321428573835874,0.05441629886627197,0.1,0.0015293179094442166,0.0017189407,16680,,
40502,836,159,0.8679983899999999,5.0,6479000,-31.335467920303344,1e-06,-0.00048445385987744505,0.029072169214487076,0.9796950053423643,0.04026190490461886,0.054416220635175705,0.1,0.00155119990449748,0.0017329502,16700,,
40548,837,159,0.86811603,5.0,6486750,-31.335714530944824,1e-06,0.0008088620711188543,0.028214864432811737,0.9804077185690403,0.042630952545441685,0.054414864629507065,0.1,0.0014719709384371526,0.0015965698,16720,,
40594,838,159,0.86745804,5.0,6494500,-31.33633722782135,1e-06,-0.00033352808473816606,0.024497663602232933,0.9803630951792002,0.024745238047325983,0.054413001984357834,0.1,0.0015428399946540595,0.0013827404,16740,,
40639,839,159,0.8661212300000001,5.0,6502250,-31.336871767044066,1e-06,-0.0012884138606215822,0.02682982012629509,0.9798503462225199,0.05645357186964248,0.05441216006875038,0.1,0.0015184309698815922,0.0015982138,16760,,
40705,840,159,0.8660273699999999,5.0,6510000,-31.337136850357055,1e-06,-0.002338154783667239,0.03027113527059555,0.9800438582897186,0.026123809534765313,0.05441160127520561,0.1,0.0015121387205726932,0.0016544533,16780,0.8703972925215921,5.0
40751,841,159,0.8662224,5.0,6517750,-31.337486119270324,1e-06,-0.0012743025188405332,0.025160925462841988,0.9797246642410755,0.06277500024152687,0.05441024899482727,0.1,0.0016575161853688769,0.0022167424,16800,,
40798,842,159,0.8655040100000001,5.0,6525500,-31.338081531524658,1e-06,-0.0010408373219424228,0.02332708239555359,0.9802702907472849,0.04163333337957738,0.05440852791070938,0.1,0.0015019791809027083,0.0014934591,16820,,
40844,843,159,0.8679074099999999,5.0,6533250,-31.338597183227538,1e-06,-0.0012417370219437274,0.028567295521497726,0.9806980863213539,0.05795238136604894,0.05440763011574745,0.1,0.001477125617384445,0.002160296,16840,,
40890,844,159,0.8642476299999999,5.0,6541000,-31.33893886566162,1e-06,-0.0011073349538923516,0.02896084636449814,0.9803697187453508,0.03127619036677061,0.054406773298978806,0.1,0.0014899128158867825,0.0016463357,16860,,
40936,845,159,0.86796511,5.0,6548750,-31.339325032234193,1e-06,-0.0001827778463510965,0.02802799828350544,0.9804549273103476,0.03616547621175414,0.05440555512905121,0.1,0.0014710564675624483,0.0012750522,16880,,
40982,846,159,0.8647351399999998,5.0,6556500,-31.339611682891846,1e-06,-0.0007707424220022841,0.02434675768017769,0.981045002117753,0.03769404780643527,0.054405417293310165,0.1,0.0014353751216549426,0.0016302753,16900,,
41029,847,159,0.8652024500000001,5.0,6564250,-31.33981843471527,1e-06,-0.0023707151379131373,0.030240872874855995,0.980238663032651,0.04189404761971673,0.05440434440970421,0.1,0.0015394911455223336,0.0014183488,16920,,
41075,848,159,0.8658706,5.0,6572000,-31.34023956298828,1e-06,-0.0004943335127857296,0.030846187844872475,0.980377497151494,0.046895238154684195,0.054403290152549744,0.1,0.0014708261901978403,0.0014135729,16940,,
41122,849,160,0.86734764,5.0,6579750,-31.340525336265564,1e-06,-0.0019230000586760987,0.023834791034460068,0.9805861171334982,0.06037142901768675,0.05440298840403557,0.1,0.0015227992385916877,0.0018758029,16960,,
41188,850,159,0.86579678,5.0,6587500,-31.340593161582948,1e-06,-0.0025147155778730747,0.02849232777953148,0.9806655272841454,0.04095476204733131,0.05440284684300423,0.1,0.0014727088017389177,0.0016744218,16980,0.8704794642351874,5.0
41234,851,159,0.8707981500000002,5.0,6595250,-31.340832314491273,1e-06,-0.0013362907432096804,0.03014504350721836,0.981181813403964,0.044572619186074004,0.054401665925979614,0.1,0.0013453241057868582,0.0015890691,17000,,
